file_name	sample_id	condition	patient_id	stim_type	cluster
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Mature CD8+ T.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Memory CD8+ T
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Mature CD38lo B.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Mature CD38lo B
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Mature CD38mid B.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Mature CD38mid B
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Megakaryocyte.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Megakaryocyte
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_MEP.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	MEP
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_MPP.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	MPP
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Myelocyte.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Myelocyte
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Naive CD4+ T.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Naive CD4+ T
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Naive CD8+ T.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Naive CD8+ T
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_NK.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	NK
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Plasma cell.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Plasma cell
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Plasmacytoid DC.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Plasmacytoid DC
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Platelet.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Platelet
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Pre-B I.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Pre-B I
Marrow2_21_Dasatinib+BCR.fcs_spill_applied_Marrow2_21_Dasatinib+BCR.fcs - Marrow2_21_Dasatinib+BCR.fcs_Pre-B II.txt	M2_21_Dasatinib_BCR	stim	marrow2	Dasatinib_BCR	Pre-B II
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_CD11b- Monocyte.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	CD11b- Monocyte
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_CD11bhi Monocyte.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	CD11bhi Monocyte
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_CD11bmid Monocyte.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	CD11bmid Monocyte
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_CMP.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	CMP
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Erythroblast.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Erythroblast
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_GMP.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	GMP
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_HSC.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	HSC
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Immature B.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Immature B
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Mature CD4+ T.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Memory CD4+ T
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Mature CD8+ T.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Memory CD8+ T
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Mature CD38lo B.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Mature CD38lo B
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Mature CD38mid B.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Mature CD38mid B
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Megakaryocyte.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Megakaryocyte
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_MEP.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	MEP
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_MPP.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	MPP
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Myelocyte.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Myelocyte
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Naive CD4+ T.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Naive CD4+ T
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Naive CD8+ T.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Naive CD8+ T
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_NK.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	NK
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Plasma cell.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Plasma cell
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Plasmacytoid DC.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Plasmacytoid DC
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Platelet.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Platelet
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Pre-B I.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Pre-B I
Marrow2_22_Dasatinib+Flt3L.fcs_spill_applied_Marrow2_22_Dasatinib+Flt3L.fcs - Marrow2_22_Dasatinib+Flt3L.fcs_Pre-B II.txt	M2_22_Dasatinib_Flt3L	stim	marrow2	Dasatinib_Flt3L	Pre-B II
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_CD11b- Monocyte.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	CD11b- Monocyte
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_CD11bhi Monocyte.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	CD11bhi Monocyte
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_CD11bmid Monocyte.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	CD11bmid Monocyte
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_CMP.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	CMP
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Erythroblast.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Erythroblast
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_GMP.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	GMP
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_HSC.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	HSC
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Immature B.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Immature B
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Mature CD4+ T.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Memory CD4+ T
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Mature CD8+ T.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Memory CD8+ T
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Mature CD38lo B.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Mature CD38lo B
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Mature CD38mid B.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Mature CD38mid B
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Megakaryocyte.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Megakaryocyte
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_MEP.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	MEP
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_MPP.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	MPP
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Myelocyte.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Myelocyte
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Naive CD4+ T.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Naive CD4+ T
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Naive CD8+ T.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Naive CD8+ T
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_NK.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	NK
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Plasma cell.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Plasma cell
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Plasmacytoid DC.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Plasmacytoid DC
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Platelet.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Platelet
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Pre-B I.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Pre-B I
Marrow2_23_Dasatinib+IL7.fcs_spill_applied_Marrow2_23_Dasatinib+IL7.fcs - Marrow2_23_Dasatinib+IL7.fcs_Pre-B II.txt	M2_23_Dasatinib_IL7	stim	marrow2	Dasatinib_IL7	Pre-B II
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_CD11b- Monocyte.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	CD11b- Monocyte
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_CD11bhi Monocyte.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	CD11bhi Monocyte
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_CD11bmid Monocyte.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	CD11bmid Monocyte
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_CMP.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	CMP
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Erythroblast.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Erythroblast
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_GMP.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	GMP
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_HSC.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	HSC
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Immature B.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Immature B
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Mature CD4+ T.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Memory CD4+ T
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Mature CD8+ T.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Memory CD8+ T
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Mature CD38lo B.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Mature CD38lo B
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Mature CD38mid B.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Mature CD38mid B
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Megakaryocyte.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Megakaryocyte
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_MEP.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	MEP
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_MPP.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	MPP
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Myelocyte.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Myelocyte
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Naive CD4+ T.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Naive CD4+ T
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Naive CD8+ T.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Naive CD8+ T
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_NK.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	NK
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Plasma cell.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Plasma cell
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Plasmacytoid DC.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Plasmacytoid DC
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Platelet.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Platelet
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Pre-B I.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Pre-B I
Marrow2_24_Dasatinib+PMAiono.fcs_spill_applied_Marrow2_24_Dasatinib+PMAiono.fcs - Marrow2_24_Dasatinib+PMAiono.fcs_Pre-B II.txt	M2_24_Dasatinib_PMAiono	stim	marrow2	Dasatinib_PMAiono	Pre-B II
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_CD11b- Monocyte.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	CD11b- Monocyte
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_CD11bhi Monocyte.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	CD11bhi Monocyte
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_CD11bmid Monocyte.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	CD11bmid Monocyte
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_CMP.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	CMP
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Erythroblast.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Erythroblast
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_GMP.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	GMP
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_HSC.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	HSC
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Immature B.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Immature B
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Mature CD4+ T.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Memory CD4+ T
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Mature CD8+ T.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Memory CD8+ T
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Mature CD38lo B.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Mature CD38lo B
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Mature CD38mid B.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Mature CD38mid B
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Megakaryocyte.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Megakaryocyte
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_MEP.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	MEP
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_MPP.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	MPP
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Myelocyte.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Myelocyte
Marrow2_25_Dasatinib+PVO4.fcs_spill_applied_Marrow2_25_Dasatinib+PVO4.fcs - Marrow2_25_Dasatinib+PVO4.fcs_Naive CD4+ T.txt	M2_25_Dasatinib_PVO4	stim	marrow2	Dasatinib_PVO4	Naive CD4+ T
